Country,Year,Access to Electricity(%),Food Production Index,Population Density,Unemployed Labour(%),"Road Accident Mortality(per 100,000 people)",Electric power consumption(kWh/Capita),GDP Deflator,GDP/Capita($),Literacy Rate Adult,Immunization(Measles %),Immunization(DPT %),Life Expectancy at Birth,Total greenhouse gas emissions (kt of CO2 equivalent),Rural Population(%)
Spain,2011,100,98.61,93.50783588,21.39,4.7,5599.377374,-0.019750748,31636.44631,97.78375244,97,97,82.47560976,348820,21.327
Spain,2012,100,85.85,93.50683713,24.79,4.3,5573.401182,-0.11455774,28324.42934,97.89453888,97,97,82.42682927,342540,21.098
Spain,2013,100,104.2,93.2009456,26.09,4,5409.411338,0.398439553,29059.54795,98.07913208,95,96,83.07804878,316480,20.867
Spain,2014,100,94.47,92.92273645,24.44,4.2,5355.987006,-0.223368485,29461.55033,98.09371948,96,97,83.22926829,314950,20.634
Sub-Saharan Africa,2000,26.02848894,5.615735246,28.04597901,6.589539102,29.93343284,514.1689874,8.651451368,602.9179554,55.98175812,52.27122731,51.35458281,50.45021391,1502100,68.64635097
Sub-Saharan Africa,2001,28.11943236,6.222109121,28.7890817,6.575162264,29.54228366,492.9093135,6.156758865,560.9009892,56.96620178,52.43926707,51.53849163,50.75002366,1552440,68.21967284
Sub-Saharan Africa,2002,29.02686865,6.385899442,29.55249144,6.725890757,29.76908727,513.7600429,3.583689246,595.7101043,57.46339035,53.71042439,53.06069806,51.14816454,1616340,67.77963907
Sub-Saharan Africa,2003,31.19763418,7.021279879,30.33865546,6.629646471,29.69707533,512.8661267,5.708381702,726.6776337,57.90784836,56.24207441,56.01287281,51.64212387,1685630,67.33487025
Sub-Saharan Africa,2004,30.79998442,6.920874221,30.98201327,6.326174602,29.24693499,520.8081821,8.68283553,880.029445,59.50366974,58.31503945,59.22702198,52.22477202,1739500,66.88431272
Sub-Saharan Africa,2005,29.41033865,7.187680382,31.81798968,6.197571227,28.87020731,525.1737159,7.346539396,1017.848555,58.524189,60.11439064,62.38287177,52.88642826,1805480,66.42074449
Sub-Saharan Africa,2006,32.3706409,7.284655482,32.68341985,6.004441577,28.65207481,530.0320993,8.50450136,1176.181532,59.76356888,62.8264547,64.39733225,53.6142094,1811100,65.96060905
Sub-Saharan Africa,2007,34.17329957,7.218914979,33.57821177,5.760954463,27.86124611,539.6807214,6.916496589,1328.584213,57.28401184,65.07129964,66.74135964,54.3854324,1883140,65.54189865
Sub-Saharan Africa,2008,34.05111591,7.2833516,34.50213511,5.429357381,27.49178343,516.2286617,10.67828097,1483.561772,57.37395096,67.24621853,69.17661841,55.17445654,1954090,65.03440691
Sub-Saharan Africa,2009,33.27438739,7.441620443,35.45424569,5.619213715,27.63369065,493.503632,3.95947682,1375.52842,58.17715073,71.94307095,72.64298004,55.96111815,1928650,64.52196268
Sub-Saharan Africa,2010,33.66939222,7.144396599,36.43297557,5.979664584,27.53600521,508.1928342,5.644330861,1594.449636,58.73373032,72.26566293,71.11899841,56.72547002,2025930,64.0016171
Sub-Saharan Africa,2011,35.44979022,7.637703538,37.43969132,5.885741122,26.92407959,512.3698663,9.391655493,1743.041449,60.3055191,70.90239137,71.58210837,57.45600208,2066530,63.47615597
Sub-Saharan Africa,2012,37.02745984,0.188160175,38.47436371,5.835353277,26.75496384,497.475707,5.387265813,1778.589871,61.43904877,70.52979435,70.67229047,58.14957771,2122580,62.96280676
Sub-Saharan Africa,2013,38.08630604,0.195174282,39.53559156,5.710783267,26.48125556,492.3620841,3.700565894,1842.87605,62.30361176,69.48583938,69.68264966,58.80138624,2178000,62.44894312
Sub-Saharan Africa,2014,37.94826919,0.205182428,40.62225765,5.775527428,26.71079133,487.3282404,2.615907839,1863.63405,62.95409012,68.8730542,70.80884863,59.40479692,2227230,61.93094245
Sub-Saharan Africa (IDA & IBRD countries),2000,26.02848894,5.615735246,28.04597901,6.589539102,29.93343284,514.1689874,8.651451368,602.9179554,55.98175812,52.27122731,51.35458281,50.45021391,1502100,68.64635097
Sub-Saharan Africa (IDA & IBRD countries),2001,28.11943236,6.222109121,28.7890817,6.575162264,29.54228366,492.9093135,6.156758865,560.9009892,56.96620178,52.43926707,51.53849163,50.75002366,1552440,68.21967284
Sub-Saharan Africa (IDA & IBRD countries),2002,29.02686865,6.385899442,29.55249144,6.725890757,29.76908727,513.7600429,3.583689246,595.7101043,57.46339035,53.71042439,53.06069806,51.14816454,1616340,67.77963907
Sub-Saharan Africa (IDA & IBRD countries),2003,31.19763418,7.021279879,30.33865546,6.629646471,29.69707533,512.8661267,5.708381702,726.6776337,57.90784836,56.24207441,56.01287281,51.64212387,1685630,67.33487025
Sub-Saharan Africa (IDA & IBRD countries),2004,30.79998442,6.920874221,30.98201327,6.326174602,29.24693499,520.8081821,8.68283553,880.029445,59.50366974,58.31503945,59.22702198,52.22477202,1739500,66.88431272
Sub-Saharan Africa (IDA & IBRD countries),2005,29.41033865,7.187680382,31.81798968,6.197571227,28.87020731,525.1737159,7.346539396,1017.848555,58.524189,60.11439064,62.38287177,52.88642826,1805480,66.42074449
Sub-Saharan Africa (IDA & IBRD countries),2006,32.3706409,7.284655482,32.68341985,6.004441577,28.65207481,530.0320993,8.50450136,1176.181532,59.76356888,62.8264547,64.39733225,53.6142094,1811100,65.96060905
Sub-Saharan Africa (IDA & IBRD countries),2007,34.17329957,7.218914979,33.57821177,5.760954463,27.86124611,539.6807214,6.916496589,1328.584213,57.28401184,65.07129964,66.74135964,54.3854324,1883140,65.54189865
Sub-Saharan Africa (IDA & IBRD countries),2008,34.05111591,7.2833516,34.50213511,5.429357381,27.49178343,516.2286617,10.67828097,1483.561772,57.37395096,67.24621853,69.17661841,55.17445654,1954090,65.03440691
Sub-Saharan Africa (IDA & IBRD countries),2009,33.27438739,7.441620443,35.45424569,5.619213715,27.63369065,493.503632,3.95947682,1375.52842,58.17715073,71.94307095,72.64298004,55.96111815,1928650,64.52196268
Sub-Saharan Africa (IDA & IBRD countries),2010,33.66939222,7.144396599,36.43297557,5.979664584,27.53600521,508.1928342,5.644330861,1594.449636,58.73373032,72.26566293,71.11899841,56.72547002,2025930,64.0016171
Sub-Saharan Africa (IDA & IBRD countries),2011,35.44979022,7.637703538,37.43969132,5.885741122,26.92407959,512.3698663,9.391655493,1743.041449,60.3055191,70.90239137,71.58210837,57.45600208,2066530,63.47615597
Sub-Saharan Africa (IDA & IBRD countries),2012,37.02745984,0.188160175,38.47436371,5.835353277,26.75496384,497.475707,5.387265813,1778.589871,61.43904877,70.52979435,70.67229047,58.14957771,2122580,62.96280676
