Country Name,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
Middle East & North Africa,91.18254164,91.23207258,89.75314318,89.21802806,90.16653408,89.60845587,89.93321176,89.86127528,91.03093673,92.18661827,91.83568526,91.29789912,88.01084046,89.66154173,89.10839971
Mexico,97,97,97,98,98,98,98,98,96,95,95,97,99,83,87
Marshall Islands,39,48,80,68,64,77,74,93,95,96,94,87,80,79,78
Middle income,73.89649423,74.51813782,73.7630334,75.1203644,76.94742237,77.28976914,78.62443116,78.34354839,81.74240223,83.81402219,84.33158607,85.50506713,85.63019671,85.35664554,85.72916595
North Macedonia,95,91,96,96,94,97,93,95,95,96,95,96,95,98,95
Mali,43,49,61,63,69,77,78,74,74,73,73,66,65,64,66
Malta,94,95,95,94,89,92,85,74,72,73,76,96,99,99,99
Myanmar,82,73,79,78,82,73,82,86,85,90,90,84,84,75,88
Middle East & North Africa (excluding high income),90.70964513,90.60839113,89.1272895,88.48015163,89.4291057,88.82386638,89.18735427,89.10633986,90.27973725,91.53503772,91.14923567,90.54305718,86.86640765,88.65874012,88.10706197
Montenegro,,,,,,,90,92,95,92,94,95,94,94,91
Mongolia,94,95,98,98,99,99,99,95,96,95,96,99,99,98,99
Northern Mariana Islands,,,,,,,,,,,,,,,
Mozambique,70,73,76,85,83,80,78,75,75,74,74,78,81,85,88
Mauritania,51,75,89,76,70,71,68,75,74,64,64,75,80,80,81
Mauritius,88,92,88,99,98,97,97,97,99,99,99,98,98,98,97
Malawi,75,90,64,84,89,93,99,87,91,93,93,97,96,89,91
Malaysia,98,96,94,96,95,96,95,97,97,97,96,96,97,97,97
North America,93.59034486,93.6006215,93.53171651,95.61685275,95.62067251,95.77239504,95.92508466,95.84344791,95.6790484,94.67106264,94.49604528,95.22295796,93.740197,93.73726662,94.64614821
Namibia,79,78,77,79,81,86,86,86,83,83,83,82,84,89,88
New Caledonia,,,,,,,,,,,,,,,
Niger,34,36,39,41,43,45,51,57,67,71,70,75,71,73,81
Nigeria,29,27,25,29,33,36,40,42,53,63,54,48,42,43,43
Nicaragua,83,87,85,86,79,86,88,93,97,98,98,98,98,98,98
Netherlands,97,97,97,98,98,96,96,97,97,97,97,97,97,97,96
Norway,90,91,93,92,92,91,94,93,94,94,93,94,95,94,93
Nepal,74,72,72,78,80,75,89,82,82,89,82,92,90,92,92
Nauru,44,95,80,80,80,80,72,99,99,99,99,99,79,87,95
New Zealand,90,90,90,90,89,89,89,88,89,92,93,95,93,92,93
