Country Name,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
Turks and Caicos Islands,,,,,,,,,,,,,,,
Chad,25.65420914,,,,28.38142967,,,,,,,,,,
East Asia & Pacific (IDA & IBRD countries),90.43612671,90.89234161,91.27606964,91.65274811,91.99475098,92.36782074,92.79653931,93.88739777,94.12741852,94.45156097,94.54157257,94.38781738,94.61257935,94.71494293,95.13671112
Europe & Central Asia (IDA & IBRD countries),97.06623077,97.13755035,97.21595764,97.2803421,97.43356323,97.61785126,97.58544159,97.66927338,97.67836761,98.15779114,98.42804718,98.64798737,98.76374054,98.80722046,98.83760071
Togo,53.17760086,,,,,,56.88837051,,,57.09337997,,60.40993881,,,
Thailand,92.64653778,,,,,93.50646973,,,,,96.4309082,,,93.70207214,
Tajikistan,99.45068359,,,,,,,,,,,,,,99.80000305
Turkmenistan,,,,,,,,,,,,,,,99.69999695
Latin America & the Caribbean (IDA & IBRD countries),88.73613739,88.83763123,88.95333862,89.74697876,89.72917938,90.22467041,90.24040222,90.8343277,91.08239746,91.47849274,91.45825195,92.06757355,92.29743958,92.34657288,92.80142212
Timor-Leste,,37.59999847,,,,,,50.59999847,,,58.30897903,,,,
Middle East & North Africa (IDA & IBRD countries),67.05738068,68.21524811,68.51264191,72.20114899,73.10868073,72.50730133,72.49503326,72.9098587,73.51139832,73.23497772,74.06036377,74.29205322,77.31735229,76.93566895,78.60375977
Tonga,,,,,,,99.01846313,,,,,99.38552856,,,
South Asia (IDA & IBRD),57.68935013,58.13003922,59.21207809,60.10100174,60.87245178,60.64292908,60.81311035,61.71448135,63.63835144,64.33769226,66.01901245,66.51319122,67.26777649,68.0131073,68.73478699
Sub-Saharan Africa (IDA & IBRD countries),55.98175812,56.96620178,57.46339035,57.90784836,59.50366974,58.524189,59.76356888,57.28401184,57.37395096,58.17715073,58.73373032,60.3055191,61.43904877,62.30361176,62.95409012
Trinidad and Tobago,97.90000153,,,,,,,,,,98.69999695,,,,
Tunisia,,,,,74.29699707,,,77.19039917,77.7146225,,79.13057709,79.65390778,80.21875,,79.03643036
Turkey,,,,,87.36549377,88.22905731,88.1193924,88.65589905,,90.81671906,92.66059875,94.10608673,94.9197464,95.25666046,95.4396286
Tuvalu,,,,,,,,,,,,,,,
Tanzania,,,69.43090057,,,,,,,,67.80069733,,78.10059357,,
Uganda,,,68.14250946,,,,71.37313843,,,,73.21188354,,70.1982193,,
Ukraine,,99.43041229,,,,,,,,,,,99.97434998,,
Upper middle income,90.58653259,90.97035217,91.19953918,91.73465729,92.01931763,92.38861084,92.65444946,93.50337219,93.73737335,94.00576019,94.1479187,94.37332916,94.78501129,94.84181976,95.25861359
Uruguay,,,,,,,97.78962708,97.8638916,98.16355896,98.26722717,98.07270813,98.33589935,98.39594269,98.36386871,98.43592834
United States,,,,,,,,,,,,,,,
Uzbekistan,98.64257813,,,,,,,,,,,,,99.99485779,99.98055267
St. Vincent and the Grenadines,,,,,,,,,,,,,,,
"Venezuela, RB",,92.97982788,,,,,,95.1546402,,95.51199341,,94.7702179,,,
British Virgin Islands,,,,,,,,,,,,,,,
Virgin Islands (U.S.),,,,,,,,,,,,,,,
Vietnam,90.15612793,,,,,,,,,93.52044678,,,,,
Vanuatu,,,,,78.40000153,,,,,,,,,,84.69999695
World,80.6754303,80.99337006,81.39530945,81.92431641,82.34432983,82.26029968,82.52599335,82.8167572,83.33973694,83.62332916,84.02162933,84.2837677,84.72968292,84.93171692,85.36060333
Samoa,,,,,,,,,,,,98.97325897,,,
Kosovo,,,,,,,,,,,,,,,
"Yemen, Rep.",,,,,54.09999847,,,,,,,,,,
South Africa,,,,,,,,88.71724701,,92.89485931,92.87731934,93.10214233,93.7294693,,94.13990021
Zambia,,,69.14922333,,,,,61.12709045,,,83.00766754,,,,
Zimbabwe,,,,,,,,,,,,83.58271027,,,88.69342041
