Country Name,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
India,,73.4118576,,,,,75.19190216,,,,,78.87722778,,,
Not classified,,,,,,,,,,,,,,,
Ireland,,,,,,,,,,,,,,,
"Iran, Islamic Rep.",,,83.5,,,88.01032257,87.27218628,,88.17703247,,,,88.87982178,89.54248047,89.63542175
Iraq,84.08740997,,,,,,,,,,,,85.90000153,81.40000153,90
Iceland,,,,,,,,,,,,,,,
Israel,,,,,,,,,,,,,,,
Italy,,98.82369232,,,,,,,,,,99.14100647,,,
Jamaica,,,,,,,,,,,,,,,83.44000244
Jordan,,,,95.08450317,,95.17645264,,95.49455261,,,95.76724243,97.74835968,98.44455719,,
Japan,,,,,,,,,,,,,,,
Kazakhstan,,,,,,,,,,99.78624725,99.8296814,,,,
Kenya,87.49465942,,,,,,,78.07914734,,,,,,,83.7780304
Kyrgyz Republic,,,,,,,,,,99.5187912,,,,,
Cambodia,,,,,84.68000793,,,,84.98745728,83.93267822,,,,,84.81414795
Kiribati,,,,,,,,,,,,,,,
St. Kitts and Nevis,,,,,,,,,,,,,,,
"Korea, Rep.",,,,,,,,,98.31552124,,,,,,
Kuwait,,,,,,94.44603729,94.52522278,94.79457855,95.01587677,,95.54531097,,95.83972168,96.35418701,
Latin America & Caribbean (excluding high income),89.61917114,89.79245758,89.83808136,90.59915924,90.55065918,91.00598907,91.16777039,91.53910828,91.79347229,92.19062042,92.01306152,92.67276764,92.7919693,92.84107208,93.2543335
Lao PDR,81.36018372,77.00605774,,,,82.45175171,,,,,,67.35858154,,,
Lebanon,,,,,,,,93.37893677,,94.27194977,,,,,
Liberia,,,,,,,,60.77481079,,,,,,,
Libya,,,,,93.84999847,,,,,,,,,,
St. Lucia,,,,,,,,,,,,,,,
Latin America & Caribbean,89.9127121,90.0835495,90.12892151,90.84777069,90.80825043,91.24443054,91.41100311,91.83344269,92.05264282,92.43688965,92.23753357,92.8658371,92.98915863,93.01265717,93.41484833
Least developed countries: UN classification,61.04359055,61.32603073,62.56774139,63.19865036,64.52763367,63.94649124,62.91123962,61.68976974,64.23782349,64.813797,65.1309433,65.07483673,65.63036346,66.75319672,67.45034027
Low income,60.31248856,60.8821907,62.63058853,62.89712143,64.73586273,63.6256485,61.84207153,62.84302139,63.1872406,63.76781082,63.92684174,65.3852005,65.76844788,66.63993073,66.96620941
Liechtenstein,,,,,,,,,,,,,,,
Sri Lanka,,92.27020264,,,,,92.71365356,,92.243927,,92.57846832,,,,
Lower middle income,74.07653046,74.36595154,75.01554871,75.95513153,76.55886078,76.49227142,76.76544189,76.41723633,77.58528137,78.16581726,78.50488281,78.49256134,79.28424072,79.66256714,80.14859772
Low & middle income,83.73423004,83.96865845,84.37142944,84.9511795,85.36943054,85.36216736,85.3960495,85.52165222,86.04746246,86.28910828,86.4048996,86.51357269,87.00079346,87.1763382,87.4865799
Lesotho,79.99578094,,,,,,,,,65.5219574,,,,,67.74746704
Late-demographic dividend,94.35179901,94.61016083,94.81330109,95.08524323,95.22988892,95.43830109,95.58032227,96.158638,96.28701782,96.42894745,96.4099884,96.77204895,96.90187836,96.95960999,97.04650116
Lithuania,,99.64315033,,,,,,,,,,99.79418945,,,
Luxembourg,,,,,,,,,,,,,,,
Latvia,99.79334259,,,,,,,,,,,99.88110352,,,
"Macao SAR, China",,95.27620697,,,,,96.46999359,,,,,97.75128937,,,
St. Martin (French part),,,,,,,,,,,,,,,
Morocco,,,,,65.70675659,,,,68.36585999,68.9176178,,76.07357788,80.38336182,,75.36726379
Monaco,,,,,,,,,,,,,,,
Moldova,97.97762299,,,,,,,,,,,,,,99.60201263
Madagascar,76.53832245,,,,,63.34706879,,,,67.41731262,,,75.02886963,,
Maldives,,,,,,,98.36569214,,,,,,,,98.52033997
Middle East & North Africa,78.75808716,79.70259857,80.0408783,83.39700317,83.92622375,83.10076141,82.4838562,83.06513977,83.52578735,83.14521027,83.6138916,84.29831696,86.95057678,86.96636963,87.94567108
Mexico,92.55937195,,91.99780273,,92.44960785,93.1904068,93.90119934,94.44151306,94.59216309,94.91657257,94.38394165,94.78276825,95.39163208,95.11210632,95.62046814
Marshall Islands,,,,,,,,,,,,98.3250885,,,
Middle income,85.32488251,85.55120087,85.87568665,86.49188995,86.82644653,86.91581726,87.09928894,87.18302155,87.74581909,87.98679352,88.12448883,88.15373993,88.67388916,88.81967926,89.15498352
North Macedonia,,,98.21278381,,,,,,,,,,,,98.80999756
Mali,,,,32.70000076,,,34.85789108,,,,43.40063095,43.52046967,,,
Malta,,,,,,91.18657684,,,,,,91.79264832,,,
Myanmar,93.924263,,,,,,,,,,,,,,
Middle East & North Africa (excluding high income),77.33959198,78.2901001,78.49584961,82.51721191,83.04646301,81.97789764,81.11090851,81.66860962,82.0430069,81.45658112,81.93279266,82.09499359,85.27118683,85.15276337,86.29163361
Montenegro,,,,99.30319214,,,,,,,,99.43121338,,,
Mongolia,98.01677704,,,,,,,,,,98.17469788,,,,
Northern Mariana Islands,,,,,,,,,,,,,,,
Mozambique,,,,65.57710266,,,,,,67.35469818,,,,,
Mauritania,59.54032898,,,,,,,57.4043808,,,,,,67.95720673,
Mauritius,88.2278595,,,,,,,,,,,91.95172119,94.65241241,94.03688812,94.76538086
Malawi,,,,,,,,,,,72.09764862,,,,75.97926331
Malaysia,91.96923828,,,,,,,,,,95.43374634,,,,
North America,,,,,,,,,,,,,,,
Namibia,,86.55522919,,,,,,74.32834625,,,,88.63123322,,,
New Caledonia,,,,,,,,,,,,,,,98.13999939
Niger,,19.64006042,,,,42.92736816,,,,,,,39.05868912,,
Nigeria,,,,66.76743317,,,76.13186646,,61.25405121,,,,,,
Nicaragua,,76.76049042,,,,78.09642792,,,,,,,,,
Netherlands,,,,,,,,,,,,,,,
Norway,,,,,,,,,,,,,,,
Nepal,,62.70801163,,,,,,,,,,71.70838165,,,
Nauru,,,,,,,,,,,,,,,
New Zealand,,,,,,,,,,,,,,,
OECD members,,,,,,,,,,,,,,,
Oman,,,,86.86234283,,,,,89.99932098,,90.24302673,,,,94.99073792
Other small states,82.11769104,82.87243652,83.63841248,84.23090363,84.43950653,85.03990173,84.37586212,83.13076019,84.33117676,83.73036957,84.30235291,84.98110199,85.11830139,85.47635651,85.83434296
Pakistan,,,,,,64.06047821,67.65184021,65.00493622,68.8660965,68.62761688,68.90061188,66.99114227,69.85822296,68.62934113,69.06681061
Panama,92.54792786,,,,,,,,,,94.70741272,,,,
Peru,,,,,93.46070099,93.7183075,94.22582245,94.85703278,,,,,96.95012665,,96.94898224
Philippines,92.54499817,,,91.63449097,,,,,95.01213074,,,,,96.00833893,
Palau,,,,,,,,,,,,,,99.46720886,
Papua New Guinea,63.44522095,,,,,,,,,,65.29000092,,,,
Poland,,,,,,,,,99.27516937,,,,,,
Pre-demographic dividend,66.25689697,67.04772186,67.5117569,67.50199127,68.51573944,67.85421753,67.76663208,65.00547028,64.64063263,64.03308105,64.44117737,65.75344849,68.25956726,68.77435303,69.67315674
Puerto Rico,,,,,,,,,,,91.33078003,,,,
"Korea, Dem. People's Rep.",,,,,,,,,99.99887848,,,,,,
Portugal,,,,,,,,,,,,96.2855835,,,
Paraguay,,,,,,,,95.71237946,94.12631989,94.36772919,94.8131485,,94.81725311,95.6661911,95.87412262
West Bank and Gaza,,,,,96.07893372,,97.08058929,97.10471344,97.20130157,97.31667328,97.52520752,97.74404907,98.06757355,98.26705933,98.27913666
Pacific island small states,91.38944244,91.55168915,91.69242859,91.8147583,91.94512939,92.04534149,92.14421082,92.28060913,92.42411041,92.56365204,92.71327209,92.81842041,92.90617371,92.98667145,93.03234863
Post-demographic dividend,,,,,,,,,,,,,,,
French Polynesia,,,,,,,,,,,,,,,
Qatar,,,,,86.73982239,,,89.95789337,91.43579102,91.36682129,91.74861908,91.65413666,89.9982605,90.34342957,91.04651642
Romania,,,98.40440369,,,,,,,,,99.0342865,,,
Russian Federation,,,99.69407654,,,,,,,,99.72830963,,,,
Rwanda,71.41938019,,,,,,,,,,71.13053894,,72.4451828,,76.14972687
South Asia,69.6803894,69.85626984,70.73000336,71.64340973,72.17703247,72.54544067,72.57694244,72.8914566,74.77736664,75.29644775,75.71617126,75.84069061,76.53977203,77.05271149,77.50517273
Saudi Arabia,87.06076813,,,,87.53204346,,,,,,,,,96.53143311,
Sudan,71.58101654,,,,,,,,59.79824829,,,,,,
Senegal,,,51.05152893,,,,52.25848007,,,59.78427124,,66.03601074,,53.9004097,
Singapore,96.56510162,,,,,,,,,,98.03713989,98.39283752,98.46945953,98.5425415,98.60901642
Solomon Islands,,,,,,,,,,83.69999695,,,,,
Sierra Leone,,,,,46.65428925,,,,,,,,,41.33216858,
El Salvador,,,,,,,86.69534302,84.86406708,87.05467987,86.82521057,87.09970093,88.39164734,,89.23500824,
San Marino,,,,,,,,,,,,,,,
Somalia,,,,,,,,,,,,,,,
