Country Name,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
Mauritius,84,90,84,91,98,98,99,98,98,99,99,99,99,99,98
Malawi,73,81,69,77,80,82,85,83,88,92,93,96,90,88,85
Malaysia,96,95,94,93,95,96,95,95,95,95,95,95,95,95,94
North America,91.40965514,91.3195028,91.312189,93.1532589,93.0758655,92.15173664,92.07491534,92.15655209,92.0802379,90.08223434,91.83201509,91.65464798,90.826798,91.82484442,91.8230741
Namibia,69,58,68,70,70,73,63,69,73,76,75,74,76,82,83
New Caledonia,,,,,,,,,,,,,,,
Niger,37,39,41,43,45,47,53,60,66,69,67,69,75,80,80
Nigeria,33,32,30,34,37,41,44,41,53,64,56,49,42,43,44
Nicaragua,86,99,98,93,84,96,99,99,99,99,99,99,99,99,99
Netherlands,96,95,95,96,96,95,96,96,96,96,96,96,96,96,96
Norway,88,90,87,86,89,90,92,92,93,93,93,93,94,93,94
Nepal,71,71,71,75,73,74,85,81,79,90,86,88,86,88,88
Nauru,8,95,40,53,67,80,99,99,99,99,99,99,96,97,98
New Zealand,85,85,84,84,83,82,82,79,86,89,91,93,92,92,93
OECD members,91.12302676,91.90506889,91.71763393,91.65040863,92.33243488,92.99634529,93.80451409,93.48944966,93.69247728,92.6995474,93.27341808,93.84557469,94.25621349,93.15292396,94.18298991
Oman,99,99,99,98,98,98,96,97,98,99,99,99,99,99,99
Other small states,77.086497,75.68639748,77.33326101,78.85235973,79.6838604,79.29460964,79.09699941,80.00233175,82.01251505,82.83646432,82.57130644,83.86254624,85.00468336,85.83215756,85.49568951
Pakistan,57,59,60,62,63,61,59,57,56,56,57,59,63,68,71
Panama,97,95,95,95,97,99,95,95,96,96,97,97,98,92,90
Peru,97,97,95,95,85,77,93,92,92,91,94,96,94,85,89
Philippines,78,81,82,87,92,92,92,92,92,88,80,87,87,87,79
Palau,83,91,99,99,99,98,98,91,97,75,39,85,91,99,83
Papua New Guinea,69,65,73,77,77,82,82,72,66,65,63,66,71,72,65
Poland,97,97,98,97,97,98,99,98,98,98,98,98,98,98,97
Pre-demographic dividend,51.46938225,52.76078694,54.0010872,56.85977394,59.44098792,60.83813467,62.99026918,64.86746342,67.40840565,71.91127001,71.58863337,69.64790995,69.39850952,68.9131664,67.99580068
Puerto Rico,,,,,,,,,,,,,,,
"Korea, Dem. People's Rep.",78,92,98,95,95,96,96,99,98,98,99,99,99,99,99
Portugal,87,90,93,96,95,93,97,95,97,95,96,97,97,98,98
Paraguay,92,90,86,91,91,91,91,91,91,91,93,91,88,88,84
West Bank and Gaza,,,,,,,,,,,,,,,
Pacific island small states,83.40328249,81.32927737,82.00775058,79.51314995,76.89584305,82.19595639,84.56878043,85.33215822,77.5267157,77.92226752,81.39087312,83.70743995,88.58443442,87.27409447,86.65273628
Post-demographic dividend,90.91406904,91.51301909,91.89773927,92.74254467,92.96006652,92.57951844,92.94011235,92.87964261,92.69694864,91.11496734,91.31843415,91.8466005,92.58452042,92.82282393,92.11128796
French Polynesia,,,,,,,,,,,,,,,
Qatar,91,92,99,93,99,99,99,92,96,99,99,98,97,97,99
Romania,98,98,98,97,97,97,95,97,96,96,95,93,94,92,89
Russian Federation,97,97,98,98,98,99,99,99,99,98,98,98,98,98,98
Rwanda,74,69,69,90,84,89,95,94,92,95,95,95,97,95,97
South Asia,57.79725912,59.27223315,58.42110777,61.83213,65.47071904,68.8270916,69.09612568,70.01540551,71.61975927,76.18219227,78.70835302,80.84414735,79.99148857,80.86922829,83.01685346
Saudi Arabia,94,94,97,96,97,97,95,96,97,98,98,98,98,98,98
Sudan,58,58,58,65,67,69,73,79,79,82,90,87,85,85,86
Senegal,48,48,54,60,57,74,80,84,77,79,81,84,83,84,80
Singapore,96,95,94,93,95,96,95,95,95,95,95,95,95,95,95
Solomon Islands,91,83,78,82,87,87,99,90,71,69,74,77,87,76,76
Sierra Leone,37,50,62,73,76,71,65,60,73,80,82,84,86,85,80
El Salvador,97,95,93,90,93,99,98,99,95,91,92,89,93,94,95
San Marino,99,97,96,94,94,94,90,90,86,88,88,90,84,82,81
Somalia,24,20,45,40,40,35,35,35,34,43,46,46,46,46,46
Serbia,89,90,92,87,89,96,88,95,92,95,95,93,87,92,86
Sub-Saharan Africa (excluding high income),52.2685023,52.436816,53.70773259,56.23944153,58.31251939,60.11200541,62.82424575,65.06932946,67.24445023,71.94172923,72.26427513,70.90092577,70.52843487,69.4844891,68.87158809
South Sudan,,,,,,,,,,,,62,60,58,55
Sub-Saharan Africa,52.27122731,52.43926707,53.71042439,56.24207441,58.31503945,60.11439064,62.8264547,65.07129964,67.24621853,71.94307095,72.26566293,70.90239137,70.52979435,69.48583938,68.8730542
Small states,79.80737289,78.51346231,79.45199479,79.6673507,81.08476545,81.09177462,81.03479285,81.24033315,83.02767792,83.8856196,83.77765506,84.81522525,85.97886724,86.98925861,86.51973425
Sao Tome and Principe,69,75,85,87,91,88,85,86,93,90,92,91,92,91,92
Suriname,84,82,73,69,86,91,83,85,86,88,87,79,64,81,70
Slovak Republic,98,99,99,99,99,98,98,99,99,99,98,98,99,98,97
Slovenia,95,94,93,94,94,94,96,96,96,95,95,96,95,94,94
Sweden,91,94,95,95,96,96,97,96,96,97,97,97,98,97,97
Eswatini,92,93,93,93,93,93,93,94,94,94,94,87,88,96,97
Sint Maarten (Dutch part),,,,,,,,,,,,,,,
Seychelles,97,95,98,99,99,99,99,99,99,97,99,99,98,97,99
Syrian Arab Republic,84,80,84,83,82,81,81,81,81,82,82,80,61,58,54
Turks and Caicos Islands,,,,,,,,,,,,,,,
Chad,28,26,25,23,16,27,39,31,27,36,46,54,63,57,45
East Asia & Pacific (IDA & IBRD countries),83.00985853,83.43731072,82.86075853,83.61639793,85.48997248,85.52402736,89.64594686,89.28307527,91.77664651,92.85188884,92.96673547,93.8139849,93.94423763,94.93241658,94.13332434
Europe & Central Asia (IDA & IBRD countries),93.24333666,94.39144533,92.38973537,90.90315187,92.54805486,95.2400751,96.63622727,96.66332165,96.64071666,94.71550845,93.86599027,94.94425843,95.35533151,95.89974129,93.42938484
Togo,58,40,48,68,70,70,78,71,63,66,68,72,72,72,77
Thailand,94,94,94,96,96,96,96,96,98,98,98,98,98,99,99
Tajikistan,88,88,89,91,92,85,82,85,86,89,94,98,94,92,98
Turkmenistan,96,98,88,97,97,99,99,99,99,99,99,99,99,99,99
Latin America & the Caribbean (IDA & IBRD countries),93.53543625,94.72234707,93.46438423,93.90013109,93.14715696,92.79386158,94.32826821,93.84472202,95.08850349,94.05918807,93.38617955,94.45745245,95.16873532,91.54325803,92.66120924
Timor-Leste,,,56,55,55,48,61,63,73,70,66,62,73,70,74
Middle East & North Africa (IDA & IBRD countries),90.15674784,89.32248022,87.95310142,87.6009824,87.66929242,87.71904862,87.71057047,88.02345818,87.95620474,89.85391285,90.12594923,90.490886,87.28757051,88.62620675,87.09964563
Tonga,95,93,90,99,99,99,99,99,99,99,99,99,95,99,99
South Asia (IDA & IBRD),57.79725912,59.27223315,58.42110777,61.83213,65.47071904,68.8270916,69.09612568,70.01540551,71.61975927,76.18219227,78.70835302,80.84414735,79.99148857,80.86922829,83.01685346
Sub-Saharan Africa (IDA & IBRD countries),52.27122731,52.43926707,53.71042439,56.24207441,58.31503945,60.11439064,62.8264547,65.07129964,67.24621853,71.94307095,72.26566293,70.90239137,70.52979435,69.48583938,68.8730542
Trinidad and Tobago,90,91,87,88,95,93,89,91,91,94,92,92,85,91,96
Tunisia,95,92,94,90,95,96,98,98,98,98,97,94,93,95,94
Turkey,87,91,83,75,81,91,98,96,97,97,97,98,96,98,94
Tuvalu,81,99,99,95,97,62,84,95,93,90,85,98,98,96,94
Tanzania,78,86,89,97,94,91,93,90,88,91,92,93,97,99,97
Uganda,57,59,62,64,66,68,75,75,70,77,73,75,80,83,85
Ukraine,99,99,99,99,99,96,98,97,94,75,56,67,79,79,56
Upper middle income,87.95007338,88.4006384,87.85708924,87.61454752,88.30327185,88.70882382,92.75500025,93.01861887,95.30589363,96.30940648,95.980414,96.4754307,96.46885758,95.47940104,95.48992686
Uruguay,89,94,95,95,95,95,94,96,95,94,95,95,96,96,96
United States,91,91,91,93,93,92,92,92,92,90,92,92,91,92,92
Uzbekistan,99,99,97,99,98,99,98,98,98,95,98,99,99,97,99
St. Vincent and the Grenadines,96,98,99,94,99,97,99,99,99,99,99,97,94,99,99
"Venezuela, RB",84,98,83,83,80,76,82,87,93,87,79,86,87,85,89
British Virgin Islands,,,,,,,,,,,,,,,
Virgin Islands (U.S.),,,,,,,,,,,,,,,
Vietnam,97,98,96,93,97,95,93,83,92,97,98,96,96,98,97
Vanuatu,61,59,58,56,55,53,52,56,61,65,70,75,79,84,90
World,72.42934148,73.13080298,72.57165021,74.12449255,75.93381135,77.25373249,78.9541288,79.5795211,81.12279827,83.52082033,84.31511881,84.88150882,84.48014482,84.49976159,84.56315843
Samoa,93,92,99,62,25,57,54,63,44,45,56,59,76,90,82
Kosovo,,,,,,,,,,,,,,,
"Yemen, Rep.",70,72,62,64,74,73,65,71,69,65,68,66,63,70,67
South Africa,72,69,65,62,63,64,69,68,73,77,72,77,79,78,84
Zambia,85,84,84,84,85,85,85,93,87,90,96,83,82,80,85
Zimbabwe,75,73,70,68,66,67,68,69,70,76,90,92,97,93,92
